method,dataset_id,name,test_judgment_metric,max_test_judgment_metric,PMA
classify_logreg,114,climate-model-simulation-crashes_1,0.735042735,0.951456311,0.772544915
classify_knn,114,climate-model-simulation-crashes_1,0.951456311,0.951456311,1
classify_gp,114,climate-model-simulation-crashes_1,0.951456311,0.951456311,1
classify_gnb,114,climate-model-simulation-crashes_1,0.919860627,0.951456311,0.966792292
classify_et,114,climate-model-simulation-crashes_1,0.951456311,0.951456311,1
classify_dt,114,climate-model-simulation-crashes_1,0.95049505,0.951456311,0.998989695
classify_dbn,114,climate-model-simulation-crashes_1,0.948051948,0.951456311,0.996421945
classify_bnb,114,climate-model-simulation-crashes_1,0.93559322,0.951456311,0.983327568
classify_svm,115,cloud_1,0.666666667,0.936170213,0.712121212
classify_sgd,115,cloud_1,0.821428571,0.936170213,0.877435065
classify_rf,115,cloud_1,0.8,0.936170213,0.854545455
classify_pa,115,cloud_1,0.730769231,0.936170213,0.780594406
classify_mnb,115,cloud_1,0.651162791,0.936170213,0.695560254
classify_mlp,115,cloud_1,0.821428571,0.936170213,0.877435065
classify_logreg,115,cloud_1,0.634146341,0.936170213,0.677383592
classify_knn,115,cloud_1,0.821428571,0.936170213,0.877435065
classify_gp,115,cloud_1,0.936170213,0.936170213,1
classify_et,115,cloud_1,0.821428571,0.936170213,0.877435065
classify_dt,115,cloud_1,0.933333333,0.936170213,0.996969697
classify_dbn,115,cloud_1,0.821428571,0.936170213,0.877435065
classify_bnb,115,cloud_1,0.745098039,0.936170213,0.795900178
classify_svm,116,cm1_req_1,0.48,0.5625,0.853333333
classify_sgd,116,cm1_req_1,0.5,0.5625,0.888888889
classify_rf,116,cm1_req_1,0.333333333,0.5625,0.592592593
classify_mlp,116,cm1_req_1,0.5625,0.5625,1
classify_logreg,116,cm1_req_1,0.52631579,0.5625,0.935672515
classify_knn,116,cm1_req_1,0.3,0.5625,0.533333333
classify_gp,116,cm1_req_1,0,0.5625,0
classify_et,116,cm1_req_1,0.333333333,0.5625,0.592592593
classify_dt,116,cm1_req_1,0.533333333,0.5625,0.948148148
classify_dbn,116,cm1_req_1,0.533333333,0.5625,0.948148148
classify_svm,117,cmc_1,0.487058411,0.487928129,0.998217529
classify_sgd,117,cmc_1,0.410560576,0.487928129,0.841436579
classify_rf,117,cmc_1,0.449522968,0.487928129,0.921289307
classify_pa,117,cmc_1,0.431032339,0.487928129,0.883393092
classify_mnb,117,cmc_1,0.399451677,0.487928129,0.818669089
classify_mlp,117,cmc_1,0.487928129,0.487928129,1
classify_logreg,117,cmc_1,0.462330394,0.487928129,0.947537898
classify_knn,117,cmc_1,0.410729827,0.487928129,0.841783457
classify_gp,117,cmc_1,0.396112784,0.487928129,0.811826088
classify_et,117,cmc_1,-0.055179208,0.487928129,-0.113088803
classify_dt,117,cmc_1,0.388727689,0.487928129,0.796690468
classify_dbn,117,cmc_1,0.456721914,0.487928129,0.936043418
classify_svm,118,cmc_2,0.733524355,0.800724638,0.916075665
classify_sgd,118,cmc_2,0.757861635,0.800724638,0.946469734
classify_pa,118,cmc_2,0.754266212,0.800724638,0.941979522
classify_mnb,118,cmc_2,0.751269036,0.800724638,0.938236443
classify_mlp,118,cmc_2,0.794069193,0.800724638,0.991688223
classify_logreg,118,cmc_2,0.689922481,0.800724638,0.861622645
classify_knn,118,cmc_2,0.745644599,0.800724638,0.93121226
classify_gp,118,cmc_2,0.800724638,0.800724638,1
classify_et,118,cmc_2,0.74554295,0.800724638,0.931085313
classify_dt,118,cmc_2,0.744721689,0.800724638,0.930059666
classify_dbn,118,cmc_2,0.793536804,0.800724638,0.991023339
classify_bnb,118,cmc_2,0.690391459,0.800724638,0.862208338
classify_svm,119,collins_1,0.965250965,1,0.965250965
classify_sgd,119,collins_1,0.977272727,1,0.977272727
classify_rf,119,collins_1,1,1,1
classify_pa,119,collins_1,0.973782772,1,0.973782772
classify_mlp,119,collins_1,0.992366412,1,0.992366412
classify_logreg,119,collins_1,0.821428571,1,0.821428571
classify_knn,119,collins_1,0.981132075,1,0.981132075
classify_gp,119,collins_1,1,1,1
classify_et,119,collins_1,0.928571429,1,0.928571429
classify_dt,119,collins_1,1,1,1
classify_dbn,119,collins_1,0.988593156,1,0.988593156
classify_svm,120,confidence_1,0.733333333,1,0.733333333
classify_sgd,120,confidence_1,0.974358974,1,0.974358974
classify_rf,120,confidence_1,0.9,1,0.9
classify_pa,120,confidence_1,0.642857143,1,0.642857143
classify_mlp,120,confidence_1,1,1,1
classify_logreg,120,confidence_1,0.733333333,1,0.733333333
classify_knn,120,confidence_1,0.974358974,1,0.974358974
classify_gp,120,confidence_1,0.888888889,1,0.888888889
classify_gnb,120,confidence_1,0.823529412,1,0.823529412
classify_et,120,confidence_1,0.947368421,1,0.947368421
classify_dt,120,confidence_1,0.777777778,1,0.777777778
classify_dbn,120,confidence_1,0.926829268,1,0.926829268
classify_bnb,120,confidence_1,0.689655172,1,0.689655172
classify_svm,121,cpu_1,0.413793103,0.977777778,0.423197492
classify_sgd,121,cpu_1,0.977777778,0.977777778,1
classify_rf,121,cpu_1,0.977777778,0.977777778,1
classify_pa,121,cpu_1,0.977777778,0.977777778,1
classify_mlp,121,cpu_1,0.977777778,0.977777778,1
classify_logreg,121,cpu_1,0.977777778,0.977777778,1
classify_knn,121,cpu_1,0.954545455,0.977777778,0.976239669
classify_gp,121,cpu_1,0.878048781,0.977777778,0.898004435
classify_et,121,cpu_1,0.820512821,0.977777778,0.839160839
classify_dt,121,cpu_1,0.933333333,0.977777778,0.954545454
classify_dbn,121,cpu_1,0.956521739,0.977777778,0.97826087
classify_bnb,121,cpu_1,0.956521739,0.977777778,0.97826087
classify_svm,122,cpu_act_1,0,0.959354281,0
classify_sgd,122,cpu_act_1,0.95049505,0.959354281,0.990765423
classify_rf,122,cpu_act_1,0.937465103,0.959354281,0.977183426
classify_pa,122,cpu_act_1,0.941552777,0.959354281,0.981444286
classify_mnb,122,cpu_act_1,0.838595456,0.959354281,0.874124891
classify_mlp,122,cpu_act_1,0.959354281,0.959354281,1
classify_logreg,122,cpu_act_1,0.947650208,0.959354281,0.987800052
classify_knn,122,cpu_act_1,0.951100944,0.959354281,0.991396987
classify_gnb,122,cpu_act_1,0.919153868,0.959354281,0.958096385
classify_et,122,cpu_act_1,0.845188285,0.959354281,0.880997043
classify_dt,122,cpu_act_1,0.932911028,0.959354281,0.972436405
classify_dbn,122,cpu_act_1,0.955993052,0.959354281,0.996496363
classify_svm,123,cpu_small_1,0.933177022,0.949704973,0.982596752
classify_sgd,123,cpu_small_1,0.940651992,0.949704973,0.990467586
classify_rf,123,cpu_small_1,0.932498639,0.949704973,0.981882443
classify_pa,123,cpu_small_1,0.94084665,0.949704973,0.990672552
classify_mnb,123,cpu_small_1,0.852856319,0.949704973,0.898022378
classify_mlp,123,cpu_small_1,0.949704973,0.949704973,1
classify_logreg,123,cpu_small_1,0.931546752,0.949704973,0.980880145
classify_knn,123,cpu_small_1,0.949208993,0.949704973,0.999477753
classify_et,123,cpu_small_1,0.905208333,0.949704973,0.953146881
classify_dt,123,cpu_small_1,0.926072235,0.949704973,0.975115705
classify_dbn,123,cpu_small_1,0.944491406,0.949704973,0.99451033
classify_bnb,123,cpu_small_1,0.896715004,0.949704973,0.944203758
classify_svm,124,credit-g_1,0.605504587,0.61627907,0.982516877
classify_sgd,124,credit-g_1,0.576271186,0.61627907,0.935081548
classify_pa,124,credit-g_1,0.590361446,0.61627907,0.957944987
classify_mnb,124,credit-g_1,0.455026455,0.61627907,0.738344814
classify_mlp,124,credit-g_1,0.61627907,0.61627907,1
classify_logreg,124,credit-g_1,0.603448276,0.61627907,0.979180221
classify_knn,124,credit-g_1,0.45508982,0.61627907,0.738447633
classify_gp,124,credit-g_1,0.2875,0.61627907,0.466509434
classify_et,124,credit-g_1,0.330434783,0.61627907,0.536177194
classify_dt,124,credit-g_1,0.502994012,0.61627907,0.816178963
classify_dbn,124,credit-g_1,0.516853933,0.61627907,0.838668645
classify_svm,125,datatrieve_1,0.266666667,0.5,0.533333333
classify_sgd,125,datatrieve_1,0.5,0.5,1
classify_rf,125,datatrieve_1,0,0.5,0
classify_pa,125,datatrieve_1,0.181818182,0.5,0.363636364
classify_mlp,125,datatrieve_1,0.5,0.5,1
classify_logreg,125,datatrieve_1,0.4,0.5,0.8
classify_knn,125,datatrieve_1,0.25,0.5,0.5
classify_gp,125,datatrieve_1,0,0.5,0
classify_et,125,datatrieve_1,0,0.5,0
classify_dt,125,datatrieve_1,0.222222222,0.5,0.444444444
classify_dbn,125,datatrieve_1,0,0.5,0
classify_bnb,125,datatrieve_1,0,0.5,0
classify_svm,126,dbworld-bodies_1,0.615384615,1,0.615384615
classify_sgd,126,dbworld-bodies_1,1,1,1
classify_rf,126,dbworld-bodies_1,1,1,1
classify_pa,126,dbworld-bodies_1,1,1,1
classify_mnb,126,dbworld-bodies_1,1,1,1
classify_mlp,126,dbworld-bodies_1,1,1,1
classify_logreg,126,dbworld-bodies_1,1,1,1
classify_knn,126,dbworld-bodies_1,0.518518519,1,0.518518519
classify_gp,126,dbworld-bodies_1,0.6,1,0.6
classify_gnb,126,dbworld-bodies_1,0.933333333,1,0.933333333
classify_et,126,dbworld-bodies_1,1,1,1
classify_dt,126,dbworld-bodies_1,0.666666667,1,0.666666667
classify_dbn,126,dbworld-bodies_1,0.923076923,1,0.923076923
classify_bnb,126,dbworld-bodies_1,0.833333333,1,0.833333333
classify_svm,127,dbworld-subjects-stemmed_1,0,0.909090909,0
classify_sgd,127,dbworld-subjects-stemmed_1,0.909090909,0.909090909,1
classify_rf,127,dbworld-subjects-stemmed_1,0.555555556,0.909090909,0.611111111
classify_pa,127,dbworld-subjects-stemmed_1,0.666666667,0.909090909,0.733333333
classify_mnb,127,dbworld-subjects-stemmed_1,0.833333333,0.909090909,0.916666667
classify_mlp,127,dbworld-subjects-stemmed_1,0.833333333,0.909090909,0.916666667
classify_logreg,127,dbworld-subjects-stemmed_1,0.833333333,0.909090909,0.916666667
classify_knn,127,dbworld-subjects-stemmed_1,0.625,0.909090909,0.6875
classify_gp,127,dbworld-subjects-stemmed_1,0.625,0.909090909,0.6875
classify_gnb,127,dbworld-subjects-stemmed_1,0.909090909,0.909090909,1
classify_et,127,dbworld-subjects-stemmed_1,0.666666667,0.909090909,0.733333333
classify_dt,127,dbworld-subjects-stemmed_1,0.533333333,0.909090909,0.586666667
classify_dbn,127,dbworld-subjects-stemmed_1,0.727272727,0.909090909,0.8
classify_bnb,127,dbworld-subjects-stemmed_1,0.714285714,0.909090909,0.785714286
classify_svm,128,dbworld-subjects_1,0.857142857,0.947368421,0.904761905
classify_sgd,128,dbworld-subjects_1,0.947368421,0.947368421,1
classify_rf,128,dbworld-subjects_1,0.461538462,0.947368421,0.487179487
classify_pa,128,dbworld-subjects_1,0.782608696,0.947368421,0.826086957
classify_mlp,128,dbworld-subjects_1,0.9,0.947368421,0.95
classify_logreg,128,dbworld-subjects_1,0.782608696,0.947368421,0.826086957
classify_knn,128,dbworld-subjects_1,0.842105263,0.947368421,0.888888889
classify_gp,128,dbworld-subjects_1,0.842105263,0.947368421,0.888888889
classify_gnb,128,dbworld-subjects_1,0.782608696,0.947368421,0.826086957
classify_dt,128,dbworld-subjects_1,0.9,0.947368421,0.95
classify_dbn,128,dbworld-subjects_1,0.782608696,0.947368421,0.826086957
classify_svm,129,delta_ailerons_1,0.932135728,0.939303483,0.992369075
classify_sgd,129,delta_ailerons_1,0.931051837,0.939303483,0.991215144
classify_rf,129,delta_ailerons_1,0.933466733,0.939303483,0.993786088
classify_pa,129,delta_ailerons_1,0.931921331,0.939303483,0.992140824
classify_mlp,129,delta_ailerons_1,0.938957816,0.939303483,0.999631997
classify_logreg,129,delta_ailerons_1,0.934328358,0.939303483,0.99470339
classify_knn,129,delta_ailerons_1,0.938407611,0.939303483,0.999046239
classify_gnb,129,delta_ailerons_1,0.926221336,0.939303483,0.986072503
classify_et,129,delta_ailerons_1,0.934804413,0.939303483,0.995210207
classify_dbn,129,delta_ailerons_1,0.939303483,0.939303483,1
classify_sgd,130,delta_elevators_1,0.895927602,0.897150799,0.998636575
classify_rf,130,delta_elevators_1,0.88873338,0.897150799,0.990617609
classify_pa,130,delta_elevators_1,0.891910739,0.897150799,0.99415922
classify_mlp,130,delta_elevators_1,0.897150799,0.897150799,1
classify_logreg,130,delta_elevators_1,0.896697119,0.897150799,0.99949431
classify_knn,130,delta_elevators_1,0.888194444,0.897150799,0.99001689
classify_et,130,delta_elevators_1,0.884844242,0.897150799,0.986282622
classify_dt,130,delta_elevators_1,0.803751804,0.897150799,0.895893761
classify_dbn,130,delta_elevators_1,0.896077082,0.897150799,0.998803192
classify_bnb,130,delta_elevators_1,0.848756906,0.897150799,0.94605824
classify_svm,131,desharnais_1,0.338229195,0.498249807,0.678834573
classify_sgd,131,desharnais_1,0.381128144,0.498249807,0.764933851
classify_rf,131,desharnais_1,0.117122266,0.498249807,0.235067358
classify_pa,131,desharnais_1,0.421716227,0.498249807,0.846395165
classify_mlp,131,desharnais_1,0.498249807,0.498249807,1
classify_logreg,131,desharnais_1,0.46778339,0.498249807,0.938853128
classify_knn,131,desharnais_1,0.092628362,0.498249807,0.185907472
classify_gp,131,desharnais_1,-0.020454991,0.498249807,-0.041053685
classify_gnb,131,desharnais_1,0.104861884,0.498249807,0.210460462
classify_et,131,desharnais_1,0.112110334,0.498249807,0.225008285
classify_dt,131,desharnais_1,0.132042649,0.498249807,0.265012946
classify_dbn,131,desharnais_1,0.133518587,0.498249807,0.267975191
classify_bnb,131,desharnais_1,0.285463833,0.498249807,0.572933153
classify_svm,132,diabetes_1,0.488095238,0.733668342,0.665280496
classify_sgd,132,diabetes_1,0.726256983,0.733668342,0.989898217
classify_rf,132,diabetes_1,0.662337662,0.733668342,0.902775307
classify_mnb,132,diabetes_1,0.51497006,0.733668342,0.701911246
classify_mlp,132,diabetes_1,0.733668342,0.733668342,1
